USD_RUB;EUR_RUB;GBP_RUB
28.8360004425049;34.3866680111508;50.5028217446281
28.8260002136231;34.4288505210112;50.2296883005399
28.8360004425049;34.4737324145281;50.0252104314125
28.7735004425049;34.7861957220974;50.6391636663426
28.7099990844727;35.2503507241578;51.2150384354587
28.5659999847412;34.6244936350728;50.5493631131694
28.6525001525878;34.6672965756832;50.3929114689106
28.6525001525878;34.5608616491288;50.2349759491174
28.6907005310058;34.5586282848159;50.0838658343072
28.6299991607666;34.5331173191893;49.8506514904924
28.7059993743896;34.9055344965707;49.9839871301735
28.6660003662109;34.9140222344394;50.3486381458768
28.5715007781982;34.5068279664036;49.7535835964191
28.6103000640869;34.5905104210571;50.0663591000592
28.6560001373291;34.5322354554262;49.9174874107117
28.7360992431641;34.6273107164395;50.0200453540618
28.6700000762939;34.7713732447277;50.3230648188391
28.6609992980957;34.6879889598783;50.3041720941306
28.6110000610352;34.9314666175571;50.6940116061735
28.5674991607666;34.9600046659004;50.780213600822
28.6079998016357;35.1332182788182;50.636455843782
28.4825000762939;35.2414427521658;50.681272585999
28.4549999237061;35.1317595728819;50.5354167727409
28.4099998474121;35.0707099470841;50.6736879048179
28.3950004577637;35.1630194416912;50.7893540533516
28.4074993133545;35.1578004614259;50.9852196715723
28.3850002288818;35.3423228634254;51.3575675314538
28.3349990844727;35.2284902332701;51.3813011870851
28.3075008392333;35.4677495207481;51.8838910064936
28.4160003662109;35.4073035419459;51.8669937476901
28.4559993743896;34.938486680563;51.4082346037663
28.6700000762939;34.9314666175571;51.4536944530724
28.5599994659424;34.7510053677358;51.3220959720294
28.5900001525878;35.0750557223533;51.6437031713532
28.5445995330811;35.0776292732996;51.6316078236781
28.5559997558594;34.9440925681795;51.2575841414517
28.4699993133545;35.0592953031935;51.3726898296407
28.6700000762939;34.9520536014175;51.1911006938859
28.4300003051757;34.8494466046293;51.1704124332681
28.4834995269775;35.029203452105;51.2019170943472
28.5380001068115;35.381520184257;51.7033049707616
28.4860000610352;35.4941034710571;52.0790964024599
28.4130001068115;35.4372140722776;52.0910064553785
28.2875003814697;35.4515968193309;52.152034071192
28.1515007019043;35.2563868043306;52.1011458029332
28.1989994049072;35.137755468806;51.9796164945608
28.2360000610352;35.0104127217629;51.8631835970266
28.25;35.0795546544302;51.99308085821
28.3250007629394;34.8881523525571;51.6889765681399
28.3850002288818;34.8875759146399;51.7854237385783
28.4099998474121;34.7402969047273;51.5740651235113
28.2924995422363;34.5640301422419;51.0607018065688
28.3659992218018;34.7220530529329;51.313127297559
28.2478008270264;34.4990846725579;51.2385930793117
28.4200000762939;34.2335332755426;50.7807361482905
28.4099998474121;34.4993148325179;50.8600613153268
28.3850002288818;34.2827214645364;50.5572113118132
28.4717998504639;34.4716220899785;50.7916035413193
28.5524997711182;34.3020605433637;50.4329362835049
28.5400009155273;34.4249458055036;50.4927203258739
28.4979991912841;34.2934077283205;50.17764864813
28.5270004272461;34.2655076942041;50.2699885609788
28.5779991149902;34.1522713525267;50.2411482564826
28.6590003967285;34.1269368685778;50.3472806037671
28.632999420166;34.252251498681;50.4404554102638
28.507999420166;34.6748833548953;50.6363406701732
28.4874992370606;34.5681698263863;50.1795998266521
28.5035991668701;34.3638076908896;50.0235042423218
28.5300006866455;34.2781459348818;49.9205860539027
28.6000003814697;34.3611286300125;50.0587000565335
28.5729999542236;34.3889574400766;50.2058288272459
28.6123008728027;34.4647498192953;50.4802576301109
28.5375003814697;34.3437787253331;50.1272696102066
28.590799331665;34.216170297769;50.0381119033501
28.6299991607666;34.2517416437824;50.439057634943
28.6110000610352;34.3460448476925;50.70794820624
28.5750007629394;34.2278909092631;50.6429199392899
28.6469993591308;34.2237114191676;50.5497740273076
28.5779991149902;34.4806995605238;50.7899967316149
28.4659996032715;34.3916614337083;50.6313344180292
28.5139999389648;34.518893636142;50.7108819675462
28.423999786377;34.3420681030101;50.4620512070349
28.4500007629394;34.1119775790898;50.3268702123517
28.5550003051757;34.2116467435161;50.213185972635
28.6800003051757;34.3354997140461;50.5351426429265
28.5419998168945;34.1521252651033;50.6162621506085
28.5743999481201;33.7546643205778;50.0069991726354
28.5743999481201;33.9402808347668;50.1752138044853
28.7800006866455;33.9584128585888;50.282289148284
28.8600006103516;33.9290284759656;50.2399766259709
28.8069992065429;33.6693936349534;50.1827189885247
28.8374996185303;33.8355927807685;50.1923567720484
28.8325004577637;33.7541664014986;50.1635068396067
28.8659992218018;33.8868091822334;50.1634243797564
28.8840999603271;33.7267328298062;49.6465958574871
28.8829002380371;33.8621487858707;49.5739768822974
28.8237991333007;33.9621774610681;49.4809988541725
28.8736991882324;33.8889188932425;49.5498688399806
28.7150001525878;34.1115242107873;49.7059675791142
28.8432998657227;34.0942040005313;49.7230847105932
28.7530002593994;34.0162802644451;49.7350766844669
28.7525005340576;33.7573865624562;49.3969295628847
28.7910003662109;34.2154076101787;49.9078691874601
28.7800006866455;33.9786521765045;49.5728408358566
28.7824993133545;34.0853477006529;49.9778418731305
28.7940006256103;33.8875588860425;50.0147296921038
28.8600006103516;33.9438912999657;50.2228059750087
28.9559993743896;34.0335213083983;50.2868417211657
28.9249992370606;34.0652429017447;50.3183912138537
28.9080009460449;33.9721582591463;50.3027738622546
28.9839992523193;34.1874949124719;50.7068008672829
28.9330005645752;34.095340646361;50.6546851285163
28.8600006103516;34.3449340531376;50.9770929702425
28.7269992828369;34.5011876373895;51.1093210934434
28.7199993133545;34.5734836819476;51.1464363214225
28.6830005645752;34.5532102243945;50.970377347934
28.7010002136231;34.4009784749457;50.7677079560823
28.6079998016357;34.6685486436053;50.8931110363626
28.6520004272461;34.2873250332885;50.7196783189205
28.7250003814697;34.16925021361;50.3763340635059
28.8360004425049;34.1822504423177;50.0286758965984
28.7859992980957;34.1687230181278;49.8890607514237
28.7830009460449;34.1805778789424;49.969192094042
28.7900009155273;34.1605310075623;49.8463773189381
28.7999992370606;34.0513238603081;49.4239029119244
28.7399997711182;34.1114830153828;49.6618615660632
28.7859992980957;34.0299813811625;49.4510992331779
28.738899230957;34.1199881211649;49.6393129941366
28.738899230957;34.7436361608419;50.4882063754575
28.738899230957;34.9717177213354;50.7401789493427
28.738899230957;34.9573232222714;50.6822877298882
27.8694496154785;35.0907045612483;51.1254768531372
27.4347248077393;34.8597582721617;50.9431063314836
27.2173624038696;34.8256577729793;50.9366617842792
27.1086812019348;35.0395308127392;50.9959063560822
27.0543406009674;34.7655977287579;50.8251482572003
27.0271703004837;35.0458652104524;51.3001854713997
27.0135851502418;34.9655914880467;50.9765583652979
27.0067925751209;34.9410088690405;50.9953329840958
27.0033962875605;34.9371676625563;50.8478101914016
27.0016981437802;34.8856037965949;50.693997083907
27.0008490718901;35.0130041103432;51.0942456136841
27.0004245359451;35.4950437462595;51.537728040884
27.0002122679725;35.3796882446752;51.4466257154327
27.0001061339863;35.319474923285;51.4602824328102
27.0000530669931;35.2301689809328;51.3785809894496
27.0000265334966;34.8786482824833;50.9797591605586
27.0000132667483;34.8533183099432;50.9588896303926
27.0000066333741;35.0306953511802;51.2868458952358
27.0000033166871;34.7931060977168;51.1765780066811
27.0000016583435;34.8397361066993;51.2793001853371
